id,price
217,9.586284
218,6.135289
219,6.248097
220,3.9181416
221,6.8150687
222,6.9607606
223,5.0919824
224,5.7706523
225,8.97263
226,4.2590704
227,4.1472955
228,24.310787
229,5.71333
230,7.3204174
231,3.781769
232,4.5289536
233,5.695687
234,7.1225033
235,3.0873313
236,6.521282
237,5.1479106
238,13.300184
239,15.497118
240,10.294981
241,4.132979
242,6.5880466
243,10.875751
244,4.956604
245,2.3842883
246,12.490235
247,5.3106017
248,5.4103904
249,14.87432
250,10.935451
251,8.6255665
252,10.9967985
253,16.336857
254,8.608426
255,6.5677123
256,30.68526
257,10.171129
258,4.869847
259,4.075385
260,4.5220995
261,9.173801
262,4.377571
263,13.484054
264,4.7868047
265,16.596844
266,7.032865
267,3.8184626
268,7.8966074
269,10.386069
270,8.770713
271,6.8119507
272,10.20155
273,7.5051703
274,6.7682233
275,5.514615
276,7.2740808
277,28.523159
278,5.833256
279,13.90464
280,5.660666
281,6.2468653
282,7.6651983
283,6.4211884
284,32.564526
285,8.065613
286,6.6537757
287,6.8604617
288,7.1538434
289,3.409823
290,2.891949
291,9.277091
292,10.470481
293,6.533466
294,3.550642
295,4.09223
296,7.5076003
297,4.9358773
298,6.939321
299,8.025555
300,15.814375
301,12.055802
302,7.163052
303,1.4437549
304,4.939452
305,10.26531
306,7.7736297
307,12.197831
308,7.061717
309,4.101179
310,4.317136
311,4.0858865
312,5.5013947
313,5.51778
314,9.551994
315,5.6091275
316,5.275451
317,13.937382
318,8.121052
319,1.8805544
320,3.417222
321,4.925759
322,0.97706985
323,10.852153
324,9.018288
325,1.0150939
326,39.277332
327,5.618902
328,6.378058
329,10.852426
330,8.629992
331,4.1949587
332,10.256224
333,6.8747406
334,17.797306
335,6.20939
336,5.013911
337,2.4863968
338,4.535683
339,8.895878
340,7.1998916
341,8.869991
342,5.652587
343,6.1469665
344,8.589231
345,8.12673
346,11.255834
347,9.010214
348,6.093941
349,5.497544
350,25.847221
351,13.958268
352,20.159092
353,4.5542917
354,9.29746
355,6.2115235
356,12.93838
357,4.885125
358,1.6970317
359,4.591449
360,2.8358529
361,11.108718
362,5.0396976
363,6.422035
364,11.257383
365,6.1026397
366,10.568773
367,8.03547
368,5.0463285
369,3.2816074
370,5.6392326
371,4.0258036
372,1.7333264
373,12.839424
374,4.0978694
375,3.0030708
376,7.7573004
377,39.751938
378,4.117767
379,5.4791527
380,5.3409953
381,5.5778646
382,6.8119807
383,3.417059
384,6.376871
385,10.359747
386,3.3296025
387,25.655893
388,10.002602
389,6.6698956
390,24.136652
391,6.817104
392,11.817528
393,3.363726
394,17.52984
395,9.374136
396,2.0509586
397,5.539059
398,9.781964
399,10.664156
400,9.174051
401,7.04373
402,4.7444386
403,15.473231
404,5.3730483
405,8.639221
406,5.1245127
407,7.6881065
408,4.646671
409,5.739212
410,5.8931394
411,33.220177
412,3.7665334
413,6.052012
414,5.9700317
415,5.3135343
416,12.70387
417,6.028069
418,5.767725
419,3.1842868
420,7.9090834
421,5.9993615
422,5.471894
423,6.4503136
424,13.249044
425,3.8966787
426,3.5394237
427,13.011281
428,9.245609
429,9.477451
430,5.9308805
431,7.227993
432,5.160271
433,7.610928
434,6.5387588
435,10.824153
436,4.2721844
437,12.979548
438,6.4644103
439,17.067198
440,4.126525
441,9.987113
442,13.904945
443,13.752276
444,3.912957
445,9.903346
446,9.221533
447,6.9861536
448,7.173283
449,7.2270846
450,8.478381
451,4.1494374
452,10.865639
453,14.795539
454,5.9093385
455,3.3370376
456,9.516264
457,8.934591
458,5.4469934
459,9.768097
460,2.1047788
461,10.176491
462,5.8652225
463,4.1387124
464,8.940758
465,6.1646914
466,6.1197686
467,4.7944837
468,5.2273135
469,6.7289367
470,5.0922523
471,4.7884026
472,8.7910185
473,3.6351144
474,8.011127
475,3.9950924
476,5.54702
477,2.8914304
478,4.0286813
479,5.9501166
480,1.0377321
481,4.215892
482,4.5332365
483,3.4353912
484,4.065338
485,5.3931117
486,49.71651
487,5.7119017
488,6.314918
489,5.335305
490,2.9435687
491,6.2269425
492,9.269516
493,14.000178
494,8.556418
495,3.9003298
496,18.534803
497,22.145714
498,2.7736406
499,13.5291195
500,9.566848
501,8.967157
502,10.4672
503,10.326812
504,4.252861
505,8.198716
506,6.6876073
507,4.137045
508,5.903446
509,7.5132
510,3.427056
511,4.3546057
512,3.857793
513,10.313168
514,5.2491355
515,6.841464
516,5.685188
517,6.838843
518,3.4156833
519,8.979945
520,6.8629885
521,4.8260803
522,5.232084
523,8.940758
524,7.3616953
525,7.1696367
526,5.250418
527,15.517833
528,5.4918246
529,6.1499605
530,10.377025
531,6.797972
532,6.0173783
533,4.7293773
534,19.835114
535,4.860318
536,23.471586
537,4.365182
538,1.6399966
539,5.322432
540,5.690261
541,6.224916
542,8.134281
543,6.226386
544,2.27197
545,9.121728
546,5.2979536
547,9.659099
548,7.2659607
549,9.269102
550,10.903877
551,7.8334107
552,1.9950213
553,5.4440784
554,15.14694
555,8.01765
556,28.083818
557,4.0685015
558,3.5179193
559,5.1048265
560,3.4783394
561,7.9843354
562,7.0402603
563,1.1424737
564,4.1116123
565,10.7723055
566,7.4049773
567,7.412226
568,5.4152484
569,4.016499
570,21.088734
571,6.775901
572,4.2976446
573,3.9895885
574,6.505264
575,13.327952
576,4.102892
577,6.473401
578,16.521864
579,6.5552425
580,4.8477497
581,10.743248
582,3.2472045
583,6.3253527
584,8.125814
585,4.1157064
586,3.3126974
587,12.870029
588,25.829117
589,4.0638585
590,6.7321706
591,6.8497066
592,11.880556
593,7.706362
594,12.993901
595,2.7667773
596,7.1076403
597,10.6567545
598,4.955851
599,4.7087975
600,9.723509
601,7.5745935
602,5.3753676
603,5.726772
604,6.0890193
605,7.823841
606,4.852338
607,3.5735724
608,4.52659
609,8.187977
610,3.3195772
611,3.7362435
612,9.602507
613,8.454059
614,9.823008
615,4.2600546
616,5.573797
617,7.0624056
618,31.371342
619,11.158675
620,8.074208
621,7.457212
622,7.7105913
623,7.7340946
624,29.576118
625,6.653381
626,6.038491
627,12.352011
628,6.2244134
629,4.2868443
630,7.145228
631,6.7164164
632,25.844925
633,9.5851
634,4.977491
635,7.6197276
636,15.3924265
637,6.6986084
638,3.880019
639,5.5792985
640,3.578433
641,4.3621573
642,2.1203394
643,7.518611
644,5.8028264
645,13.135529
646,6.5282683
647,4.731892
648,7.315463
649,7.3917785
650,6.809506
651,7.1893334
652,8.977722
653,16.611017
654,11.169639
655,6.907816
656,11.174187
657,3.865755
658,8.333635
659,4.5403013
660,7.2789598
661,6.316089
662,8.547013
663,15.896033
664,4.591419
665,13.249044
666,6.646953
667,5.761558
668,5.0163097
669,6.2225213
670,4.5327935
671,4.666696
672,7.8443217
673,4.365181
674,76.69854
675,6.3044367
676,11.837899
677,9.556043
678,4.650648
679,13.162062
680,12.141813
681,7.987231
682,10.517762
683,3.1962044
684,5.749905
685,7.834726
686,15.2354
687,11.68444
688,6.0263863
689,10.171841
690,5.8910775
691,5.0701046
692,9.755081
693,9.00141
694,13.04681
695,19.123236
696,7.2307954
697,8.031311
698,11.394034
699,3.7949312
700,4.8715158
701,6.1783533
702,7.706629
703,36.374516
704,7.35139
705,7.553587
706,11.832879
707,4.994489
708,9.389819
709,7.2401304
710,5.900382
711,3.6098452
712,5.6624985
713,14.753915
714,8.534238
715,5.6129804
716,11.550788
717,4.797899
718,10.743248
719,11.809407
720,7.870531
721,3.2816954
722,8.416628
723,5.166812
724,4.1433177
725,6.7028775
726,5.442326
727,42.986717
728,7.867518
729,5.4263177
730,4.7363224
731,6.706019
732,5.7782006
733,7.1457243
734,4.364109
735,6.9174814
736,7.696647
737,6.2051263
738,5.6539035
739,6.6593843
740,4.4823365
741,9.258065
742,5.5895333
743,8.784462
744,7.4358807
745,5.8715615
746,2.8372788
747,8.816852
748,6.964945
749,8.711482
750,6.004304
751,4.240382
752,4.5058227
753,7.9576406
754,8.993329
755,7.772286
756,3.7202165
757,6.1501617
758,11.497252
759,3.7795248
760,6.6128354
761,4.089407
762,7.9639473
763,25.436947
764,5.2270665
765,4.5536056
766,5.889289
767,3.4510853
768,6.0205727
769,8.908163
770,6.5396085
771,8.373807
772,11.606533
773,9.81995
774,6.373168
775,9.746391
776,4.217922
777,4.7376604
778,8.649642
779,8.813682
780,11.771879
781,9.5589905
782,7.8606105
783,6.85559
784,8.945402
785,5.624157
786,4.1600885
787,4.6300745
788,6.817729
789,8.444743
790,9.248459
791,10.186631
792,10.412359
793,1.5060871
794,4.770829
795,5.7576203
796,5.219623
797,7.320601
798,6.722922
799,5.9494085
800,12.0069685
801,6.7482414
802,5.6398916
803,7.6320877
804,6.986671
805,16.56889
806,14.745956
807,4.3997545
808,5.8170457
809,5.144868
810,4.327305
811,6.7654676
812,6.3940864
813,5.1458807
814,4.6900945
815,7.767582
816,6.584556
817,4.7879558
818,3.6351144
819,8.544576
820,5.9378138
821,4.387965
822,5.1912594
823,7.2823167
824,12.279651
825,5.8350058
826,6.94966
827,6.1952434
828,8.990032
829,8.166799
830,5.36805
831,3.3055928
832,6.584694
833,3.1166935
834,7.1787734
835,6.6876907
836,6.800676
837,8.336288
838,4.713226
839,8.839032
840,5.998015
841,5.5639496
842,3.74083
843,7.4024453
844,6.0092454
845,7.9476676
846,5.0180593
847,4.2758503
848,7.42511
849,10.237523
850,7.0991964
851,64.03366
852,2.9517527
853,5.1159725
854,9.140588
855,4.0559072
856,10.711472
857,6.3342276
858,1.4686776
859,4.778275
860,9.09657
861,9.08261
862,6.7300215
863,4.2103233
864,4.1470156
865,4.7985597
866,14.589826
867,3.2766917
868,5.1787887
869,6.054574
870,3.6190202
871,9.041157
872,26.255146
873,7.622398
874,7.172986
875,4.044579
876,4.010417
877,6.3873506
878,6.94658
879,15.747257
880,9.310972
881,5.8126383
882,7.8575983
883,7.505546
884,4.90471
885,12.596211
886,44.32986
887,4.333394
888,5.2247725
889,3.823077
890,7.556382
891,4.816745
892,17.159128
893,3.2248118
894,8.501402
895,8.222815
896,4.5562844
897,3.0569046
898,11.360103
899,7.51855
900,4.1945496
901,10.552279
902,3.9207215
903,5.6400127
904,8.958508
905,6.9536195
906,9.34792
907,6.444006
908,7.6795936
909,6.5556355
910,4.1538644
911,10.407049
912,6.203249
913,5.425646
914,5.825795
915,7.343753
916,7.35139
917,15.1696415
918,9.633598
919,8.209552
920,6.6713347
921,12.037595
922,4.6966476
923,8.7055235
924,6.5374207
925,6.829645
926,13.2172785
927,10.335781
928,9.62106
929,3.8336494
930,3.781769
931,8.403931
932,4.8784604
933,4.011074
934,8.406345
935,4.952673
936,7.1270638
937,7.8207335
938,4.359762
939,7.120597
940,5.6504326
941,7.2746005
942,6.003143
943,8.290396
944,9.374024
945,2.5637174
946,7.2207136
947,12.906927
948,4.848615
949,10.599856
950,11.48147
951,7.4047446
952,6.745298
953,2.9978356
954,6.2206707
955,5.59616
956,6.367465
957,14.0438795
958,11.898988
959,3.8641913
960,4.418995
961,4.6738224
962,14.572457
963,6.672177
964,6.7368965
965,5.6650968
966,9.510998
967,3.1910372
968,22.190187
969,48.779564
970,8.417591
971,10.048283
972,8.788009
973,4.684005
974,6.931615
975,6.5553694
976,9.502172
977,4.136883
978,8.35153
979,5.358106
980,6.3736653
981,9.423918
982,4.94339
983,5.687936
984,12.792863
985,25.958584
986,7.300244
987,3.0951357
988,7.134119
989,13.232085
990,4.287559
991,6.6334014
992,5.859689
993,4.3806095
994,7.404337
995,7.9060674
996,4.6389713
997,3.527467
998,17.686352
999,15.058533
1000,23.578566
1001,20.513466
1002,7.1626496
1003,10.488848
1004,8.437492
1005,8.708587
1006,5.7306986
1007,6.1046433
1008,8.476753
1009,9.748476
1010,9.18547
1011,5.1279416
1012,5.1281114
1013,4.6596403
1014,7.3193555
1015,5.432536
1016,5.9209547
1017,6.262938
1018,6.0107355
1019,3.75775
1020,8.230359
1021,12.385369
1022,8.811499
1023,2.0233865
1024,5.036032
1025,7.758156
1026,6.6700325
1027,5.569991
1028,7.29131
1029,14.337644
1030,8.287015
1031,8.500617
1032,5.1438303
1033,8.6547365
1034,2.616957
1035,5.680651
1036,11.320565
1037,6.0836678
1038,4.35361
1039,8.351187
1040,5.8674808
1041,7.335536
1042,5.2058463
1043,7.3913517
1044,5.280624
1045,7.664817
1046,10.5364
1047,6.995627
1048,6.786728
1049,4.35701
1050,10.693464
1051,9.443401
1052,6.908345
1053,5.463903
1054,6.784572
1055,5.1695924
1056,7.992624
1057,5.4720116
1058,12.477653
1059,11.464555
1060,22.213818
1061,7.098768
1062,9.74091
1063,5.801244
1064,7.1804914
1065,5.36176
1066,12.326224
1067,13.671359
1068,9.2313
1069,6.4111934
1070,5.3247676
1071,9.6387205
1072,3.249072
1073,2.757089
1074,2.9027336
1075,7.2663994
1076,5.963838
1077,8.190354
1078,6.373168
1079,9.111623
1080,17.866598
1081,8.630909
1082,16.055614
1083,6.8064594
1084,8.388111
1085,16.506432
1086,6.943019
1087,9.289716
1088,8.516299
1089,7.844206
1090,5.9690266
1091,6.0266056
1092,4.120615
1093,10.281176
1094,10.707341
1095,15.854093
1096,9.58191
1097,3.9990866
1098,5.15867
1099,3.4987876
1100,1.8470404
1101,46.247482
1102,6.1311564
1103,2.7112617
1104,5.14586
1105,4.0470295
1106,9.805226
1107,10.112424
1108,3.649916
1109,6.383613
1110,9.547229
1111,5.3490953
1112,4.448066
1113,5.277941
1114,6.8737874
1115,5.921332
1116,12.002862
1117,5.8206425
1118,4.2688327
1119,8.021773
1120,4.4965467
1121,19.46049
1122,7.5011325
1123,3.4783394
1124,12.528356
1125,8.366535
1126,6.654659
1127,7.3855424
1128,10.356262
1129,6.1997943
1130,9.045241
1131,4.5248218
1132,12.953663
1133,4.8747582
1134,14.563702
1135,13.815913
1136,16.251167
1137,5.143082
1138,33.914925
1139,6.25572
1140,4.121172
1141,5.7916203
1142,9.25109
1143,4.498625
1144,14.877608
1145,10.04709
1146,3.420472
1147,5.8444586
1148,7.016794
1149,4.8994045
1150,6.850036
1151,5.9852586
1152,10.120058
1153,5.1673326
1154,4.9438705
1155,4.841226
1156,7.34084
1157,12.73074
1158,2.6757233
1159,8.293243
1160,10.481948
1161,8.640517
1162,10.79547
1163,22.376074
1164,7.346154
1165,6.4373226
1166,6.2703714
1167,6.907816
1168,2.4067998
1169,14.048961
1170,3.4159565
1171,7.2260675
1172,5.5527954
1173,24.78135
1174,5.1187735
1175,6.929772
1176,11.557525
1177,6.6886163
1178,8.868777
1179,42.034492
1180,4.6327295
1181,7.3552494
1182,5.4444985
1183,3.082389
1184,5.902953
1185,5.7749844
1186,3.2517068
1187,8.8726225
1188,12.133115
1189,5.651062
1190,4.695484
1191,7.9969234
1192,17.705614
1193,8.421757
1194,6.550649
1195,4.307186
1196,6.3036213
1197,8.838503
1198,4.7188334
1199,7.838985
1200,3.6869228
1201,5.67525
1202,11.10275
1203,15.44375
1204,4.044579
1205,39.561417
1206,3.9497526
1207,1.2324214
1208,3.5841699
1209,8.845752
1210,3.6501038
1211,6.1614895
1212,5.4062686
1213,10.740625
1214,9.584584
1215,4.387301
1216,10.7193775
1217,7.5442
1218,10.100255
1219,18.324432
1220,6.6741347
1221,5.356381
1222,3.339784
1223,15.000438
1224,17.03848
1225,3.523443
1226,6.8403134
1227,5.4542675
1228,6.15845
1229,6.294574
1230,3.6569126
1231,6.747018
1232,7.8049583
1233,5.2165847
1234,24.050165
1235,4.3364897
1236,3.3295329
1237,6.084865
1238,6.509091
1239,7.582614
1240,4.281045
1241,10.405045
1242,6.012875
1243,10.29044
1244,11.22622
1245,16.860487
1246,5.1699347
1247,18.88247
1248,6.969234
1249,5.8496733
1250,8.802356
1251,12.972711
1252,18.036285
1253,5.0353904
1254,3.2843692
1255,3.154006
1256,3.8493836
1257,6.348457
1258,14.376961
1259,42.03461
1260,12.164628
1261,2.5476124
1262,7.5204844
1263,6.4090104
1264,14.060473
1265,5.4401913
1266,13.310733
1267,6.1446376
1268,5.057821
1269,7.307833
1270,4.7387066
1271,8.375721
1272,4.713099
1273,14.908643
1274,4.8702097
1275,4.958987
1276,5.92717
1277,5.2190857
1278,3.648758
1279,8.231558
1280,10.539219
1281,4.7251472
1282,3.7710598
1283,4.749631
1284,18.201565
1285,5.9356885
1286,8.01765
1287,9.700548
1288,3.9443033
1289,6.596097
1290,12.263037
1291,8.318951
1292,7.383124
1293,4.7413716
1294,4.267826
1295,2.1286511
1296,4.646137
1297,7.976438
1298,4.6262884
1299,4.067395
1300,4.2498775
1301,8.620477
1302,6.483383
1303,7.765483
1304,5.789158
1305,48.764267
1306,2.8073523
1307,2.8692753
1308,6.978133
1309,6.5893216
1310,5.783236
1311,6.079168
1312,9.510158
1313,6.948681
1314,5.482447
1315,7.6824617
1316,8.223385
1317,4.405163
1318,5.094028
1319,7.4705215
1320,7.618535
1321,5.2870708
1322,8.597635
1323,4.988811
1324,3.9708757
1325,8.486292
1326,7.9437118
1327,25.618752
1328,10.544999
1329,22.621326
1330,4.1124578
1331,5.5159554
1332,25.500387
1333,4.246482
1334,6.162877
1335,3.643047
1336,5.596273
1337,7.427178
1338,4.649553
1339,5.629209
1340,12.242175
1341,14.074595
1342,17.132002
1343,7.293196
1344,8.53274
1345,8.95093
1346,29.26267
1347,5.206658
1348,6.3666463
1349,5.1158752
1350,5.125125
1351,1.9659984
1352,3.8974617
1353,5.478303
1354,3.4990807
1355,3.774475
1356,12.724426
1357,6.518494
1358,8.992508
1359,7.7984853
1360,2.2759767
1361,9.698498
1362,15.355442
1363,5.5771074
1364,3.6006467
1365,9.172456
1366,7.1809363
1367,8.945402
1368,9.987113
1369,5.859176
1370,17.409548
1371,5.62883
1372,5.6405888
1373,7.379222
1374,8.657273
1375,4.587711
1376,5.562179
1377,4.245945
1378,13.448588
1379,6.143808
1380,3.6008487
1381,10.740083
1382,3.2147992
1383,4.1811547
1384,10.931839
1385,6.6482954
1386,6.2560906
1387,9.2375555
1388,3.2671936
1389,5.9897475
1390,3.0054858
1391,5.045926
1392,13.98748
1393,4.918273
1394,6.185355
1395,3.5425522
1396,10.870582
1397,5.5755944
1398,6.5136814
1399,6.1601467
1400,7.1541047
1401,9.139157
1402,3.4410446
1403,4.1645803
1404,5.4037642
1405,5.277941
1406,17.05258
1407,10.201918
1408,4.9533796
1409,6.8097396
1410,6.8148656
1411,6.6483674
1412,5.939337
1413,5.6113873
1414,8.528182
1415,6.2430263
1416,6.5109096
1417,4.7199855
1418,9.190257
1419,6.7151365
1420,5.8685527
1421,12.326224
1422,7.034685
1423,7.1325545
1424,8.278566
1425,12.228145
1426,7.5673876
1427,3.4668643
1428,6.958363
1429,6.99118
1430,3.611355
1431,15.451201
1432,3.464553
1433,32.84085
1434,10.520054
1435,6.4787045
1436,4.8925657
1437,5.0412292
1438,4.862204
1439,2.2681835
1440,5.020864
1441,2.0505443
1442,6.1023936
1443,6.9132676
1444,3.5310354
1445,20.831783
1446,16.274174
1447,5.293998
1448,9.244663
1449,7.6500607
1450,8.497759
1451,5.3791046
1452,16.76035
1453,8.500617
1454,7.522122
1455,14.194078
1457,7.9722114
1458,49.208008
1459,19.159332
1460,8.815522
1461,1.5029801
1462,6.880369
1463,3.371177
1464,8.2910595
1465,6.002947
1466,10.4274645
1467,6.5959673
1468,6.5396023
1469,4.9480486
1470,9.032637
1471,9.4256735
1472,7.1251874
1473,6.584876
1474,7.9612517
1475,8.593089
1476,8.154193
1477,4.142332
1478,3.9021516
1479,5.827547
1480,7.5076003
1481,8.704394
1482,8.7080965
1483,4.9753175
1484,6.2397995
1485,45.744457
1486,7.1463666
1487,9.253895
1488,4.070281
1489,7.933356
1490,8.753935
1491,5.1021514
1492,30.57361
1493,7.367402
1494,6.7625446
1495,8.28203
1496,3.9831307
1497,5.039898
1498,7.85564
1499,3.992004
1500,4.6229806
1501,4.469307
1502,4.390675
1503,10.124599
1504,4.5832143
1505,9.052614
1506,5.675715
1507,13.599038
1508,5.4096885
1509,7.344686
1510,4.926519
1511,5.5800505
1512,7.1004553
1513,7.1430006
1514,11.389793
1515,16.899063
1516,3.232716
1517,4.432723
1518,7.479047
1519,5.432417
1520,6.059672
1521,5.921923
1522,6.1130004
1523,6.83282
1524,2.5648065
1525,4.092062
1526,5.208449
1527,5.1611085
1528,3.0383625
1529,3.7981634
1530,6.62124
1531,5.464431
1532,8.069525
1533,6.6454124
1534,6.518494
1535,13.896964
1536,4.2688327
1537,3.8897772
1538,6.6549587
1539,14.026317
1540,5.1573663
1541,7.1675425
1542,4.594584
1543,8.181318
1544,6.5666423
1545,6.632971
1546,3.0531185
1547,8.931014
1548,6.6381702
1549,7.2054768
1550,9.25109
1551,5.3244696
1552,4.3738317
1553,4.4485826
1554,8.318609
1555,6.2786202
1556,14.980453
1557,2.5468614
1558,0.7071303
1559,5.7625637
1560,5.47172
1561,3.1300519
1562,4.1212096
1563,6.779757
1564,10.369319
1565,10.061526
1566,4.7074313
1567,5.1548433
1568,12.893093
1569,25.49162
1570,18.804646
1571,3.9688506
1572,23.995062
1573,8.4013195
1574,10.670418
1575,8.065613
1576,1.3578174
1577,4.636608
1578,5.2002807
1579,6.4326625
1580,3.2426057
1581,8.249042
1582,6.4730015
1583,14.179167
1584,11.857413
1585,5.0577383
1586,12.254475
1587,11.616778
1588,5.6568327
1589,9.629022
1590,6.896763
1591,4.5095263
1592,4.7088704
1593,9.351314
1594,11.04241
1595,7.554522
1596,4.7034135
1597,8.13035
1598,7.9201493
1599,4.2317796
1600,5.612921
1601,8.8193655
1602,6.0635576
1603,6.647578
1604,2.230168
1605,5.8580546
1606,5.867896
1607,41.718292
1608,7.1803865
1609,5.439883
1610,13.968411
1611,1.4691185
1612,6.7684655
1613,5.846315
1614,9.18109
1615,5.4458942
1616,6.67509
1617,7.7844214
1618,4.0039988
1619,4.558607
1620,4.0962744
1621,6.7649317
1622,11.656316
1623,9.818539
1624,7.952138
1625,4.053499
1626,5.7793274
1627,9.401658
1628,5.381343
1629,11.287015
1630,7.0640454
1631,5.338403
1632,6.827042
1633,27.684387
1634,5.1392155
1635,4.6262884
1636,8.474749
1637,5.127104
1638,7.0599885
1639,7.691054
1640,5.8248963
1641,4.3412285
1642,7.5074735
1643,5.8846126
1644,39.909706
1645,8.394907
1646,8.882131
1647,17.239971
1648,7.3540387
1649,7.96524
1650,4.6381946
1651,7.2781043
1652,7.4205246
1653,9.000285
1654,3.0698183
1655,6.725112
1656,4.254295
1657,2.7736406
1658,17.300577
1659,7.5699267
1660,5.3345766
1661,6.682515
1662,21.161243
1663,7.5397964
1664,8.642773
1665,9.872842
1666,3.583021
1667,7.3836823
1668,10.930532
1669,5.9937143
1670,17.406878
1671,8.171288
1672,7.5679245
1673,5.37669
1674,20.858694
1675,6.2879825
1676,3.6176918
1677,7.578936
1678,24.03271
1679,4.168092
1680,15.772461
1681,6.6971626
1682,7.124809
1683,32.78764
1684,2.977795
1685,3.0140026
1686,10.392596
1687,3.0490596
1688,12.414882
1689,4.207639
1690,3.2819195
1691,5.4739265
1692,10.823582
1693,17.618023
1694,8.539336
1695,4.0988016
1696,4.2372446
1697,5.4003863
1698,7.5770683
1699,13.848184
1700,6.527012
1701,4.4148273
1702,3.386828
1703,5.447408
1704,5.236775
1705,8.169976
1706,4.3758655
1707,4.2316236
1708,4.881326
1709,9.8071165
1710,11.469472
1711,3.163004
1712,7.080096
1713,13.592935
1714,9.801898
1715,5.7653174
1716,22.398003
1717,5.451121
1718,6.5013447
1719,1.0711071
1720,5.447011
1721,5.9948573
1722,12.350373
1723,8.185417
1724,9.143039
1725,6.0500226
1726,43.112926
1727,11.164425
1728,6.726902
1729,4.9724765
1730,7.838758
1731,6.043128
1732,4.53886
1733,5.6281576
1734,3.3856773
1735,8.4508095
1736,15.776151
1737,11.756267
1738,12.327504
1739,6.853
1740,5.9571204
1741,13.487957
1742,7.706788
1743,5.646675
1744,8.301443
1745,6.4540534
1746,5.6123805
1747,8.885854
1748,7.5148826
1749,6.1499605
1750,7.265074
1751,9.785298
1752,10.850107
1753,4.3730993
1754,4.878429
1755,3.6714964
1756,8.2042885
1757,8.82443
1758,4.5314155
1760,4.80061
1761,10.817691
1762,4.4888134
1763,9.668448
1764,24.272938
1765,19.084599
1766,5.1047764
1767,5.688366
1768,7.2535896
1769,6.90806
1770,9.829214
1771,8.278332
1772,7.72983
1773,8.2042885
1774,14.078994
1775,6.7615895
1776,5.697791
1777,7.1598186
1778,5.249801
1779,3.5583572
1780,2.2919533
1781,13.022413
1782,8.38488
1783,5.646391
1784,5.196863
1785,7.835629
1786,8.847273
